,camera_model,generation,price,region,date,title,link
270,Z6,2,35000,新竹市,2025-05-01,Z6 II 相機王水貨,http://market.dcview.com/post/480239
271,Z8,1,79000,新竹市,2025-05-01,Z8 公司貨 有受傷 快門一萬多 過保 非問題序號 $79000,http://market.dcview.com/post/480236
272,Z7,2,45000,台中市,2025-05-01,Nikon Z7II 公司貨,http://market.dcview.com/post/480168
273,Z8,1,88000,高雄市,2025-04-29,Nikon z8 公司貨 保內,http://market.dcview.com/post/480005
274,Z8,1,115000,高雄市,2025-04-29,Nikon Z8 一機三鏡 全收可議,http://market.dcview.com/post/479914
275,Z8,1,85000,高雄市,2025-04-29,Nikon Z8,http://market.dcview.com/post/479901
276,Z8,1,115000,高雄市,2025-04-29,Nikon Z8 一機三鏡 全收可議 可面交優先,http://market.dcview.com/post/479857
277,Z7,2,45000,台中市,2025-04-28,Nikon Z7 II 機身 國翔公司貨 盒單配件全 剛過保 兩顆原電,http://market.dcview.com/post/479793
278,Z8,1,115000,高雄市,2025-04-28,Nikon Z8 一機三鏡,http://market.dcview.com/post/479782
280,Z9,1,95000,台北市,2025-04-27,Nikon Z9 全幅無反相機 單機身 快門數10387,http://market.dcview.com/post/479666
281,Z6,1,22000,台中市,2025-04-27,Nikon Z6,http://market.dcview.com/post/479651
282,Z5,1,22000,新竹市,2025-04-27,NIKON Z5,http://market.dcview.com/post/479624
283,Z8,1,79000,新竹市,2025-04-27,Z8 公司貨 有受傷 快門一萬多 過保 非問題序號 $79000,http://market.dcview.com/post/479621
287,Z6,2,34000,台中市,2025-04-24,Nikon Z6ii,http://market.dcview.com/post/479296
288,Z8,1,88000,台北市,2025-04-24,售： Z8,http://market.dcview.com/post/479223
290,ZFC,1,21500,新北市,2025-04-21,Nikon ZFC 黑色,http://market.dcview.com/post/478769
291,ZFC,1,16000,台中市,2025-04-20,Nikon zfc,http://market.dcview.com/post/478654
292,Z6,2,36000,新竹市,2025-04-20,Z6II 公司貨 快門一萬多,http://market.dcview.com/post/478624
294,Z8,1,85000,台中市,2025-04-18,nikon z8,http://market.dcview.com/post/478442
295,Z9,1,98000,台北市,2025-04-18,Nikon Z9 全幅無反相機 單機身 快門數10387,http://market.dcview.com/post/478438
296,ZF,1,45800,台北市,2025-04-18,Nikon ZF 單機身 原廠公司貨,http://market.dcview.com/post/478364
297,Z6,2,34000,新北市,2025-04-17,Nikon Z6ii 公司貨過保,http://market.dcview.com/post/478334
298,ZF,1,49000,台北市,2025-04-17,Nikon ZF,http://market.dcview.com/post/478274
299,ZFC,1,17000,台中市,2025-04-14,nikon zfc,http://market.dcview.com/post/477897
300,Z6,2,36000,新竹市,2025-04-14,Z6II 公司貨 快門一萬多,http://market.dcview.com/post/477812
301,Z6,1,22500,台中市,2025-04-13,Z6 機身,http://market.dcview.com/post/477746
302,Z6,2,31500,新竹市,2025-04-12,『 公司貨』NIKON Z6II,http://market.dcview.com/post/477591
303,Z6,2,36000,新竹市,2025-04-11,Z6II 公司貨 快門一萬多,http://market.dcview.com/post/477470
304,Z6,2,31000,台北市,2025-04-10,【售】nikon Z6ii 相機王水貨,http://market.dcview.com/post/477329
305,Z9,1,110000,桃園市,2025-04-09,Nikon Z9,http://market.dcview.com/post/477176
307,Z8,1,90000,新北市,2025-04-09,Z8,http://market.dcview.com/post/477068
310,ZF,1,48000,台南市,2025-04-07,售 二手近全新 Nikon Zf 相機（臺灣原廠公司貨）,http://market.dcview.com/post/476856
311,ZFC,1,18000,台中市,2025-04-07,nikon zfc,http://market.dcview.com/post/476853
312,Z9,1,100000,台南市,2025-04-07,NIKON Z9,http://market.dcview.com/post/476746
315,Z6,2,36000,新竹市,2025-04-06,Z6II 公司貨 快門一萬多,http://market.dcview.com/post/476655
316,Z6,2,34000,台中市,2025-04-06,Nikon Z6ii,http://market.dcview.com/post/476633
317,ZF,1,52000,台南市,2025-04-05,售 二手近全新 Nikon Zf 相機（臺灣原廠公司貨）,http://market.dcview.com/post/476429
318,Z7,2,44000,新北市,2025-04-05,Z無反相機 Z7II 盒裝公司貨 已過保,http://market.dcview.com/post/476419
319,Z9,1,105000,新北市,2025-04-04,NIKON Z9 公司貨 過保,http://market.dcview.com/post/476369
321,Z9,1,105000,高雄市,2025-04-04,NIKON Z9,http://market.dcview.com/post/476322
322,Z6,1,21000,高雄市,2025-04-03,Nikon 尼康 Z6,http://market.dcview.com/post/476191
324,ZF,1,40000,台北市,2025-04-02,nikon zf 單機身,http://market.dcview.com/post/476047
325,Z6,1,22000,新竹市,2025-03-31,Z6,http://market.dcview.com/post/475824
326,Z5,1,21000,新北市,2025-03-29,Nikon z5 單機身 快門41xx,http://market.dcview.com/post/475551
327,Z6,2,34000,台北市,2025-03-29,Nikon Z6ii 公司貨過保,http://market.dcview.com/post/475536
328,Z5,1,19500,新北市,2025-03-28,Nikon z5 單機身,http://market.dcview.com/post/475427
329,ZF,1,46000,高雄市,2025-03-28,Nikon zf（公司貨）,http://market.dcview.com/post/475385
331,Z8,1,94000,台北市,2025-03-25,Z8,http://market.dcview.com/post/474958
332,Z6,3,65000,台北市,2025-03-25,Nikon Z6III 公司貨保內,http://market.dcview.com/post/474933
333,Z9,1,110000,桃園市,2025-03-24,Nikon Z9 保內公司貨,http://market.dcview.com/post/474752
334,Z8,1,90000,高雄市,2025-03-23,Z8 公司貨保內,http://market.dcview.com/post/474648
335,Z6,2,35000,台北市,2025-03-23,Nikon Z6ii 公司貨過保,http://market.dcview.com/post/474613
336,Z6,2,32000,高雄市,2025-03-22,Nikon Z6II,http://market.dcview.com/post/474531
337,Z8,1,90000,高雄市,2025-03-20,Z8,http://market.dcview.com/post/474273
338,Z8,1,116000,高雄市,2025-03-20,Z8 24-120,http://market.dcview.com/post/474199
339,Z6,2,26500,台北市,2025-03-19,NIkon Z6 ii 單機身 公司貨過保 Nikon Z-GR1 Nikon Mb-N11,http://market.dcview.com/post/474196
340,Z9,1,110000,桃園市,2025-03-19,Nikon Z9 保內公司貨,http://market.dcview.com/post/474098
341,Z9,1,115000,高雄市,2025-03-19,NIKON Z9,http://market.dcview.com/post/474095
342,Z6,2,31000,台南市,2025-03-18,Nikon Z6II 有盒有單 公司貨 保固內,http://market.dcview.com/post/473956
343,Z5,1,21800,台北市,2025-03-17,Nikon Z5 單機身 相機王購入,http://market.dcview.com/post/473776
345,Z6,2,32000,台南市,2025-03-15,Nikon Z6II 有盒有單 公司貨 保固內,http://market.dcview.com/post/473518
346,Z7,2,50000,高雄市,2025-03-15,Nikon Z7ii 國祥公司貨，金茂代理購買,http://market.dcview.com/post/473507
347,ZFC,1,22000,新竹市,2025-03-14,ZFC,http://market.dcview.com/post/473410
348,Z7,2,52000,高雄市,2025-03-13,Nikon Z7ii 國祥公司貨，金茂代理購買,http://market.dcview.com/post/473252
349,ZF,1,40000,高雄市,2025-03-12,收 NIKON ZF 單機身,http://market.dcview.com/post/473136
350,Z7,2,52000,高雄市,2025-03-12,Nikon Z7ii 國祥公司貨，金茂代理購買,http://market.dcview.com/post/473110
351,Z6,2,32000,台南市,2025-03-12,Nikon Z6II 有盒有單 公司貨 保固內,http://market.dcview.com/post/473102
352,Z6,2,36000,新竹市,2025-03-10,NIKON Z6II 公司貨 快門2XXX,http://market.dcview.com/post/472760
353,ZF,1,40000,新北市,2025-03-10,Nikon Zf 黑 保內公司貨 高快門,http://market.dcview.com/post/472752
354,Z6,2,32000,新北市,2025-03-10,Z6 II (公司貨),http://market.dcview.com/post/472751
355,ZF,1,45000,高雄市,2025-03-10,Nikon Zf,http://market.dcview.com/post/472670
356,Z6,2,32000,台南市,2025-03-09,Nikon Z6II 有盒有單 公司貨 保固內,http://market.dcview.com/post/472617
362,ZF,1,45000,新竹縣,2025-03-03,NIKON ZF,http://market.dcview.com/post/472029
363,Z7,1,33000,高雄市,2025-03-03,Nikon Z7 公司貨,http://market.dcview.com/post/471936
364,Z5,1,20000,新北市,2025-03-03,nikon Z5 公司貨過保,http://market.dcview.com/post/471883
365,ZF,1,47000,新竹縣,2025-03-01,NIKON ZF,http://market.dcview.com/post/471699
366,ZFC,1,23000,新竹市,2025-03-01,ZFC,http://market.dcview.com/post/471645
368,Z6,2,36000,新竹市,2025-02-28,NIKON Z6II 公司貨 快門2XXX,http://market.dcview.com/post/471541
369,ZFC,1,19000,台中市,2025-02-27,Nikon ZFC 日規機,http://market.dcview.com/post/471387
370,Z8,1,83000,桃園市,2025-02-26,Z8 公司貨單機身,http://market.dcview.com/post/471288
371,Z9,1,108000,桃園市,2025-02-26,出售公司貨 Z9 單機身,http://market.dcview.com/post/471287
372,Z6,1,22000,台中市,2025-02-26,Nikon Z6 公司貨,http://market.dcview.com/post/471164
373,Z6,3,69000,台南市,2025-02-24,全新 國祥公司貨 NIKON Z6III Z63 單機身 台南可面交 保固兩年,http://market.dcview.com/post/470918
377,ZFC,1,23500,高雄市,2025-02-22,Nikon ZFC 單機身,http://market.dcview.com/post/470525
378,ZF,1,45000,台北市,2025-02-21,Nikon ZF 單機身 低快門數 贈配件 雙北基隆面交,http://market.dcview.com/post/470432
379,ZF,1,48000,新北市,2025-02-21,Nikon Zf 公司貨 單機身,http://market.dcview.com/post/470393
380,Z6,2,29000,高雄市,2025-02-21,Nikon Z6II,http://market.dcview.com/post/470366
381,ZF,1,45000,台北市,2025-02-21,Nikon ZF 單機身,http://market.dcview.com/post/470363
382,ZF,1,45000,台北市,2025-02-21,Nikon ZF 單機身,http://market.dcview.com/post/470350
383,Z6,2,36000,新竹市,2025-02-20,NIKON Z6II 公司貨 快門2XXX,http://market.dcview.com/post/470280
384,Z6,1,18000,台南市,2025-02-20,Nikon z6 單機身 過保 、神牛閃燈、DJI穩定器、Gitzo腳架,http://market.dcview.com/post/470214
385,ZF,1,50000,新竹縣,2025-02-19,NIKON ZF 公司貨 有貼膜 快門不到五千,http://market.dcview.com/post/470143
386,Z9,1,115000,桃園市,2025-02-19,Nikon Z9 保內公司貨,http://market.dcview.com/post/470134
388,Z50,1,16500,新北市,2025-02-19,九成新 Nikon Z50 單眼 相機 單機身 黑色,http://market.dcview.com/post/470010
389,ZFC,1,23500,新北市,2025-02-19,Nikon ZFc 公司貨 經典 復古 單眼 相機 單機身 黑色,http://market.dcview.com/post/470008
390,Z9,1,105000,新北市,2025-02-19,公司貨 Nikon Z9 旗艦 單眼 機身 快門數2XXX,http://market.dcview.com/post/470004
391,Z6,2,29000,高雄市,2025-02-19,Nikon Z6II 公司貨,http://market.dcview.com/post/469970
392,Z6,1,18888,基隆市,2025-02-18,Nikon Z6 機身,http://market.dcview.com/post/469898
393,ZFC,1,23500,高雄市,2025-02-18,Nikon ZFC 公司貨單機身,http://market.dcview.com/post/469895
394,Z5,1,20000,高雄市,2025-02-18,Z5 公司貨過保,http://market.dcview.com/post/469804
395,ZFC,1,23500,高雄市,2025-02-16,nikon zfc,http://market.dcview.com/post/469544
397,Z6,2,36500,台北市,2025-02-16,Z6ii 公司貨 雙北面交,http://market.dcview.com/post/469474
398,Z9,1,90000,桃園市,2025-02-16,Nikon Z9,http://market.dcview.com/post/469459
399,ZFC,1,23500,高雄市,2025-02-15,Nikon ZFC 單機身 公司貨,http://market.dcview.com/post/469409
400,Z6,1,20000,台南市,2025-02-15,Nikon Z6 單機身 神牛閃燈 DJI穩定器 Gitzo腳架,http://market.dcview.com/post/469396
401,Z6,2,36000,新竹市,2025-02-15,Z6 II 公司貨 快門7XXX,http://market.dcview.com/post/469337
403,Z6,2,38000,台北市,2025-02-15,z6ii 單機身 公司貨,http://market.dcview.com/post/469309
404,ZFC,1,25000,高雄市,2025-02-13,Nikon ZFC,http://market.dcview.com/post/469167
405,Z5,1,23000,新北市,2025-02-13,Nikon Z5 公司貨 過保,http://market.dcview.com/post/469165
406,Z9,1,113000,台中市,2025-02-13,售NIKON Z9 公司貨 保內 兩顆原電,http://market.dcview.com/post/469049
407,Z6,3,69000,台南市,2025-02-13,全新 國祥公司貨 NIKON Z6III Z63 單機身 台南可面交 保固兩年,http://market.dcview.com/post/468993
409,Z6,2,35000,桃園市,2025-02-08,Nikon Z6ii 公司貨 保固中,http://market.dcview.com/post/468334
411,Z6,3,69000,台南市,2025-02-08,全新 國祥公司貨 NIKON Z6III Z63 單機身 台南可面交 保固兩年,http://market.dcview.com/post/468199
413,Z6,2,32000,新竹市,2025-02-05,Z6II 公司貨 快門52XXX,http://market.dcview.com/post/467726
414,Z7,1,40000,台中市,2025-02-04,NIKON Z7,http://market.dcview.com/post/467688
415,Z7,1,40000,台中市,2025-02-03,NIKON z7,http://market.dcview.com/post/467431
417,Z6,2,34000,高雄市,2025-01-29,二手 Nikon Z6ii 單機身 台灣公司貨 已過保 z62 z6 mark 2 z6m2 z6 ii,http://market.dcview.com/post/466984
418,Z6,2,35000,嘉義市,2025-01-27,Z6ii 過保公司貨,http://market.dcview.com/post/466867
419,Z6,2,35500,新北市,2025-01-24,尼康 Nikon z6ii & z35/1.4,http://market.dcview.com/post/466541
420,Z6,2,33000,嘉義縣,2025-01-22,Nikon Z6ii Z62,http://market.dcview.com/post/466230
421,Z8,1,90000,台中市,2025-01-21,Z8 135 plena 35 1.4 viltrox 16,http://market.dcview.com/post/466171
422,Z7,2,48000,高雄市,2025-01-21,Nikon Z7II (公司貨),http://market.dcview.com/post/466081
423,Z50,1,12000,高雄市,2025-01-20,Z50 1.8,http://market.dcview.com/post/465987
424,ZF,1,48600,台中市,2025-01-20,Nikon zf,http://market.dcview.com/post/465957
425,Z6,3,58000,台北市,2025-01-20,Nikon Z6III,http://market.dcview.com/post/465946
426,Z6,3,58000,台北市,2025-01-20,Nikon Z6III,http://market.dcview.com/post/465943
427,Z7,2,50000,高雄市,2025-01-19,Nikon Z7II (公司貨過保),http://market.dcview.com/post/465808
428,Z7,2,53000,高雄市,2025-01-18,Nikon Z7II (公司貨過保),http://market.dcview.com/post/465617
429,Z6,1,18500,台北市,2025-01-17,降價 Nikon Z6 公司貨,http://market.dcview.com/post/465536
431,Z5,1,19500,台北市,2025-01-15,【售】降售-Nikon Z5 公司貨 過保,http://market.dcview.com/post/465182
432,Z7,2,54000,高雄市,2025-01-15,Nikon Z7II (公司貨過保),http://market.dcview.com/post/465104
433,Z6,1,20500,新北市,2025-01-14,nikon z6,http://market.dcview.com/post/465077
434,Z6,1,20000,台北市,2025-01-14,Nikon Z6 單機身 公司貨,http://market.dcview.com/post/465047
436,ZFC,1,25000,雲林縣,2025-01-12,Nikon zfc,http://market.dcview.com/post/464676
437,Z7,2,42000,高雄市,2025-01-11,Nikon Z7II Z72-42000元,http://market.dcview.com/post/464669
438,Z7,2,45000,高雄市,2025-01-10,Nikon Z7II Z72,http://market.dcview.com/post/464517
439,Z5,1,20000,台北市,2025-01-10,【售】降售-Nikon Z5 公司貨 過保,http://market.dcview.com/post/464489
440,ZF,1,48000,台南市,2025-01-09,Nikon Zf 大全配 公司貨 保固中,http://market.dcview.com/post/464304
442,Z50,1,12000,新竹市,2025-01-08,NIKON Z50 1.8S Z50 1.8,http://market.dcview.com/post/464101
443,Z6,3,58000,新竹市,2025-01-08,Z6III,http://market.dcview.com/post/464095
444,Z7,1,38000,新竹縣,2025-01-06,NIKON Z7,http://market.dcview.com/post/463870
445,Z7,2,46000,高雄市,2025-01-06,Nikon Z7II Z72,http://market.dcview.com/post/463848
446,Z6,1,23000,台北市,2025-01-06,Nikon Z6 機身 過保盒單全,http://market.dcview.com/post/463714
447,Z30,1,15500,桃園市,2025-01-04,Nikon Z30 單機身 (國祥公司貨) 低快門,http://market.dcview.com/post/463565
448,Z6,2,34000,新北市,2025-01-04,[台北市][台中市]Nikon Z6ii 水貨,http://market.dcview.com/post/463497
449,Z5,1,20000,台北市,2025-01-04,降售-Nikon Z5 公司貨,http://market.dcview.com/post/463493
450,Z7,1,38000,新竹市,2025-01-03,NIKON Z7,http://market.dcview.com/post/463317
451,Z6,1,22000,台北市,2025-01-03,Nikon Z6 單機身 公司貨 台北 中壢,http://market.dcview.com/post/463271
452,Z6,1,22000,彰化縣,2025-01-02,Nikon z6 、Z 24-120 、viltrox 85 1.8,http://market.dcview.com/post/463243
455,Z6,2,33000,新北市,2025-01-01,NIKON Z6 II,http://market.dcview.com/post/463023
456,ZF,1,48000,高雄市,2025-01-01,Nikon 尼康 ZF 公司貨 2024年8月購買,http://market.dcview.com/post/463022
457,Z6,2,34000,台中市,2025-01-01,Nikon Z6ii,http://market.dcview.com/post/463016
459,Z6,1,21000,新北市,2025-01-01,Nikon Z6 盒單完整 單機身,http://market.dcview.com/post/462984
460,Z8,1,83000,台北市,2025-01-01,Nikon Z8,http://market.dcview.com/post/462951
461,Z5,1,18500,高雄市,2024-12-30,Nikon Z5,http://market.dcview.com/post/462780
462,Z6,1,19500,高雄市,2024-12-30,Nikon z6 單機身 水貨無盒卡（已過保）,http://market.dcview.com/post/462742
463,Z6,1,20000,新北市,2024-12-30,Nikon Z6 單機身 公司貨 板橋,http://market.dcview.com/post/462711
464,Z5,1,21000,台北市,2024-12-30,【售】Nikon Z5 公司貨過保 有盒單,http://market.dcview.com/post/462684
466,Z7,1,36000,高雄市,2024-12-28,Nikon Z7,http://market.dcview.com/post/462443
467,Z6,3,66000,台南市,2024-12-28,全新 國祥公司貨 NIKON Z6III Z63 單機身 台南可面交 保固兩年,http://market.dcview.com/post/462385
468,Z6,3,65000,新北市,2024-12-28,Nikon Z63 Z6 三代 Z6III 快門數3644 公司貨 單機身,http://market.dcview.com/post/462376
469,Z6,3,60000,台北市,2024-12-28,nikon z6iii 公司貨,http://market.dcview.com/post/462374
470,Z5,1,21000,台北市,2024-12-27,"降價【售】Nikon Z5 過保公司貨, 另售24-50mm鏡",http://market.dcview.com/post/462276
471,ZFC,1,26000,新北市,2024-12-26,ZFC,http://market.dcview.com/post/462068
472,Z6,3,66000,台南市,2024-12-26,全新 國祥公司貨 NIKON Z6III Z63 單機身 台南可面交 保固兩年,http://market.dcview.com/post/462051
473,ZF,1,45000,新竹市,2024-12-23,NIKON ZF,http://market.dcview.com/post/461617
475,Z9,1,103000,台北市,2024-12-23,Nikon Z9 公司貨,http://market.dcview.com/post/461497
476,Z6,1,25500,新北市,2024-12-23,Z6 機身,http://market.dcview.com/post/461479
477,Z5,1,21500,台北市,2024-12-23,【售】Nikon Z5 公司貨過保,http://market.dcview.com/post/461404
478,Z6,3,66500,台南市,2024-12-22,全新 國祥公司貨 NIKON Z6III Z63 單機身 台南可面交 保固兩年,http://market.dcview.com/post/461309
479,Z30,1,16500,桃園市,2024-12-22,Nikon Z30 單機身 (國祥公司貨) 低快門,http://market.dcview.com/post/461298
480,Z6,3,67000,台南市,2024-12-08,全新 國祥公司貨 NIKON Z6III Z63 單機身 台南可面交 保固兩年,http://market.dcview.com/post/461067
481,Z6,2,41000,台南市,2024-12-06,全新品 NIKON Z6II Z62 單機身 無反 台南可面交 國祥公司貨 保固兩年,http://market.dcview.com/post/460404
482,Z8,1,85000,新北市,2024-12-06,Nikon Z8,http://market.dcview.com/post/460229
483,Z6,2,37000,新北市,2024-12-05,Nikon Z62 Z6ii 機身 國祥公司貨,http://market.dcview.com/post/459965
484,Z7,1,39000,桃園市,2024-12-05,Nikon zf 平輸 可換z6 z7,http://market.dcview.com/post/459928
485,Z9,1,110000,桃園市,2024-12-04,Nikon Z9,http://market.dcview.com/post/459596
486,Z7,2,46000,新竹市,2024-12-03,Z7 II Z7II,http://market.dcview.com/post/459573
487,ZF,1,46000,新竹縣,2024-12-03,NIKON ZF,http://market.dcview.com/post/459564
488,Z6,3,67000,台南市,2024-12-03,全新 國祥公司貨 NIKON Z6III Z63 單機身 台南可面交 保固兩年,http://market.dcview.com/post/459430
489,Z6,2,42000,台南市,2024-12-03,全新品 NIKON Z6II Z62 單機身 無反 台南可面交 國祥公司貨 保固兩年,http://market.dcview.com/post/459429
490,Z7,1,39000,台中市,2024-12-03,NIKON Z7 過保原廠公司貨 另有 14-24 50 1.2,http://market.dcview.com/post/459359
491,Z9,1,105000,台北市,2024-12-03,Nikon Z9 公司貨,http://market.dcview.com/post/459228
