is_camera,model,brand,title,price,trade_type,status,region,date,user,link
True,D300S,Nikon,Nikon D300s,5500,sell,sold,新竹縣,2020-04-03,littlefang,http://market.dcview.com/post/172276
True,D300S,Nikon,Nikon D300s 公司貨 單機身,5500,sell,sold,基隆市,2020-04-26,ekngkong,http://market.dcview.com/post/175643
True,D300S,Nikon,Nikon D300s 單機身 含相機包 快門數:9512,4980,sell,sold,台北市,2021-10-28,威廉R,http://market.dcview.com/post/251782
True,D300S,Nikon,D300s 單機身，快門數12170，公司貨，盒單俱全，附三個原廠電池。,6000,sell,sold,台北市,2022-10-25,dhyliu,http://market.dcview.com/post/306709
True,D300S,Nikon,NIKON D300S,4500,sell,,台南市,2024-03-15,index5999,http://market.dcview.com/post/402156
True,D300S,Nikon,D300s,5800,sell,sold,台北市,2024-08-13,coratsen,http://market.dcview.com/post/430129
True,D3100,Nikon,收一台nikon D3100 我是一個新手想入門看看 謝謝,2500,buy,sold,台南市,2018-10-14,Book0131,http://market.dcview.com/post/89556
True,D3100,Nikon,nikon D3100,3800,sell,,宜蘭縣,2019-09-10,mvl,http://market.dcview.com/post/138446
True,D3100,Nikon,Nikon D3100公司單機身兩顆原廠電池(內詳）,1000,sell,sold,台南市,2019-12-13,osqq,http://market.dcview.com/post/153942
True,D3100,Nikon,Nikon D3100 快門數219,2880,sell,sold,台北市,2021-05-27,威廉R,http://market.dcview.com/post/232444
True,D3100,Nikon,Nikon D3100 快門數219,2580,sell,sold,台北市,2021-06-17,威廉R,http://market.dcview.com/post/234366
True,D3100,Nikon,Nikon D3100 快門數219,2280,sell,sold,台北市,2021-07-16,威廉R,http://market.dcview.com/post/237713
True,D3200,Nikon,Nikon D3200 國祥公司貨（整新機）,4800,sell,sold,台北市,2019-12-02,FWade,http://market.dcview.com/post/152065
True,D3200,Nikon,Nikon D3200 國祥公司貨（整新機）,4800,sell,,台北市,2019-12-24,FWade,http://market.dcview.com/post/155783
True,D3200,Nikon,Nikon D3200,4000,sell,,台中市,2022-08-30,lip320,http://market.dcview.com/post/298186
True,D3200,Nikon,Nikon D3200 公司貨 低快門數 單機身 單眼相機,5000,sell,sold,新北市,2024-04-01,rainbowq,http://market.dcview.com/post/405405
True,D3200,Nikon,Nikon D3200 公司貨 低快門數 單機身 單眼相機,5000,sell,sold,新北市,2024-04-14,rainbowq,http://market.dcview.com/post/407854
True,D3300,Nikon,Nikon D3300 數位單眼相機 單機身 快門數28802,4280,sell,sold,台北市,2023-03-30,威廉R,http://market.dcview.com/post/334641
True,D3300,Nikon,NIKON D3300機身新快門低,3500,sell,sold,新北市,2025-02-05,pyt0227,http://market.dcview.com/post/467861
True,D3400,Nikon,Nikon D3400 BODY 黑 二手相機 A41268,7000,sell,,台北市,2018-11-03,澄橘數位,http://market.dcview.com/post/92119
True,D3400,Nikon,徵NIKON D3400機身,6500,buy,,桃園市,2019-03-31,L11321132,http://market.dcview.com/post/113608
True,D3400,Nikon,NIKON D3400 單機身,8000,sell,,桃園市,2019-03-31,sh0610123,http://market.dcview.com/post/113584
True,D3400,Nikon,nikon d3400,7000,sell,sold,台北市,2019-09-06,fuc10341,http://market.dcview.com/post/137720
True,D3400,Nikon,Nikon D3400，今天面交5500,6000,sell,sold,嘉義市,2021-07-03,wu664252,http://market.dcview.com/post/236057
True,D3400,Nikon,Nikon D3400 （快門數3000內）,5000,sell,sold,台北市,2022-09-22,wei1qq,http://market.dcview.com/post/301489
True,D3400,Nikon,nikon D3400單機身,5000,sell,sold,台北市,2024-12-06,Evan,http://market.dcview.com/post/460416
True,D3500,Nikon,徵D7200 或可與近全新D3500(公司貨)貼換,16000,buy,,嘉義市,2019-04-14,阿丞DD,http://market.dcview.com/post/115873
True,D3500,Nikon,公司貨 Nikon D3500 無傷 過保,11000,sell,sold,桃園市,2019-12-27,yuzzn,http://market.dcview.com/post/156422
True,D3500,Nikon,Nikon D3500,6000,buy,sold,新北市,2021-11-16,chen_calvin,http://market.dcview.com/post/254559
True,D3500,Nikon,【徵】 Nikon D3500 機身,4500,buy,,台中市,2022-11-02,遊雲龍,http://market.dcview.com/post/307848
True,D3500,Nikon,Nikon D3500 換 SONY ZV-1 可補差價或 直接售出也行(內容在留言欄),10000,sell,,台中市,2022-11-21,翊HUA,http://market.dcview.com/post/311135
True,D3500,Nikon,D3500,4000,buy,,台南市,2024-04-09,iskevin,http://market.dcview.com/post/406800
True,D3500,Nikon,Nikon D3500,4000,sell,sold,台南市,2024-04-09,iskevin,http://market.dcview.com/post/406784
True,D3500,Nikon,D3500,3500,sell,sold,高雄市,2024-07-14,沙先生,http://market.dcview.com/post/424700
True,D3500,Nikon,D3500,4000,buy,,高雄市,2024-07-15,沙先生,http://market.dcview.com/post/424858
True,D3S,Nikon,"D3s , Nikon AF-S 300mm F4D , AF-S 50mm f1.4G",32000,sell,sold,新北市,2018-08-10,6362,http://market.dcview.com/post/80852
True,D3S,Nikon,Nikon D3s 快門36000,38000,sell,sold,高雄市,2018-08-15,maxmexx,http://market.dcview.com/post/81432
True,D3S,Nikon,"D3S公司貨盒裝，電池2,狀態0,送SB910",35000,sell,sold,嘉義市,2018-10-08,lovewell,http://market.dcview.com/post/88448
True,D3S,Nikon,D3s BODY,35000,sell,sold,嘉義市,2018-10-15,lovewell,http://market.dcview.com/post/89695
True,D3S,Nikon,徵 Nikon d3s,30000,buy,,高雄市,2018-11-10,jyunlin21,http://market.dcview.com/post/93087
True,D3S,Nikon,徵Nikon d3 s,30000,buy,,高雄市,2018-11-11,jyunlin21,http://market.dcview.com/post/93308
True,D3S,Nikon,徵Nikon d3s,35000,buy,,高雄市,2018-11-15,jyunlin21,http://market.dcview.com/post/93973
True,D3S,Nikon,NIKON D3s 公,43000,sell,,台中市,2018-11-26,可樂視界,http://market.dcview.com/post/95363
True,D3S,Nikon,Nikon D3s 快門35300 極新,33000,sell,sold,高雄市,2018-12-19,maxmexx,http://market.dcview.com/post/98592
True,D3S,Nikon,Nikon D3s 快門35300 極新,30000,sell,sold,高雄市,2018-12-20,maxmexx,http://market.dcview.com/post/98764
True,D3S,Nikon,Nikon D3s,38000,sell,sold,台北市,2018-12-27,ArvinWuTW,http://market.dcview.com/post/99712
True,D3S,Nikon,D3S,27000,sell,sold,新北市,2019-01-10,yachi,http://market.dcview.com/post/101489
True,D3S,Nikon,d3s 水貨可貼換,28500,sell,,新竹市,2019-01-26,lis250,http://market.dcview.com/post/103881
True,D3S,Nikon,d3s 水貨可貼換,28500,sell,,新竹市,2019-01-26,lis250,http://market.dcview.com/post/103880
True,D3S,Nikon,Nikon D3s,32000,sell,sold,新北市,2019-02-01,obisobb,http://market.dcview.com/post/104745
True,D3S,Nikon,"d3s , 14-24mm f2.8 , 24-85mm 1:2.8-4 D macro",29000,sell,sold,桃園市,2019-02-11,熊big,http://market.dcview.com/post/105840
True,D3S,Nikon,Nikon D3s 公司貨 價錢低到不能在低,25000,sell,sold,桃園市,2019-02-22,熊big,http://market.dcview.com/post/107719
True,D3S,Nikon,жҲҗдәӨ е”® гҖҗе”®гҖ‘Nikon D3s (ж°ҙиІЁ),32000,,,жЎғең’еёӮ,2019-03-03,JasonLiu7,http://market.dcview.com/post/109089
True,D3S,Nikon,【售】Nikon D3s (水貨),28000,sell,sold,桃園市,2019-03-22,JasonLiu7,http://market.dcview.com/post/112109
True,D3S,Nikon,【售】Nikon D3s (水貨),28000,sell,sold,桃園市,2019-03-30,JasonLiu7,http://market.dcview.com/post/113522
True,D3S,Nikon,d3s 水貨可貼換,27000,sell,,新竹市,2019-03-31,lis250,http://market.dcview.com/post/113529
True,D3S,Nikon,Nikon D3s,25000,sell,sold,台北市,2019-04-16,minmintemua,http://market.dcview.com/post/116234
True,D3S,Nikon,Nikon D3s,24000,sell,sold,台北市,2019-05-13,阿鼻胖,http://market.dcview.com/post/120412
True,D3S,Nikon,Nikon D3s 旗艦級全片幅機身,25000,sell,sold,新北市,2019-07-26,rainbowq,http://market.dcview.com/post/131186
True,D3S,Nikon,Nikon D3s,21000,sell,sold,台中市,2019-08-27,iycl1130,http://market.dcview.com/post/136014
True,D3S,Nikon,NIKON D3s 國祥公司貨,29000,sell,sold,台北市,2019-08-30,我是雷,http://market.dcview.com/post/136627
True,D3S,Nikon,Nikon D3s,19000,sell,sold,台中市,2019-09-04,iycl1130,http://market.dcview.com/post/137377
True,D3S,Nikon,Nikon D3s,16000,sell,sold,台中市,2019-09-07,iycl1130,http://market.dcview.com/post/137831
True,D3S,Nikon,Nikon D3S 非職業用機 跳家價可議,24500,sell,sold,新竹市,2019-09-19,cherryYang,http://market.dcview.com/post/139884
True,D3S,Nikon,NIKON D3S,20000,buy,sold,高雄市,2019-10-08,stark0216,http://market.dcview.com/post/142910
True,D3S,Nikon,Nikon D3s 舊機皇,16000,sell,sold,新北市,2019-10-10,crownchief,http://market.dcview.com/post/143188
True,D3S,Nikon,國祥公司貨Nikon D3s盒單全，狀況優。,35000,sell,sold,新竹縣,2020-01-05,eddy 小白,http://market.dcview.com/post/157835
True,D3S,Nikon,北市 D3S 國祥公司貨,31900,sell,sold,台北市,2020-02-23,jsuttaitan,http://market.dcview.com/post/165424
True,D3S,Nikon,戰損版 nikon d3s,12000,sell,sold,台中市,2020-02-25,ayung430,http://market.dcview.com/post/165874
True,D3S,Nikon,北市 D3S 國祥公司貨,26800,sell,sold,台北市,2020-04-20,jsuttaitan,http://market.dcview.com/post/174850
True,D3S,Nikon,NIKON D3s 相機,30000,sell,sold,新北市,2020-04-22,tevin0910,http://market.dcview.com/post/175177
True,D3S,Nikon,NIKON D3s 相機,25000,sell,,新北市,2020-05-16,tevin0910,http://market.dcview.com/post/178607
True,D3S,Nikon,D3s,20000,buy,,新竹縣,2020-06-05,魏忠鋆,http://market.dcview.com/post/181332
True,D3S,Nikon,【售】 NIKON D3s 降售 NT$31000元 全幅機身 快門 22562張 品相非常美，（國祥公司貨）有盒單沒說明書，液晶有保護貼。,31000,sell,,台北市,2020-07-26,湧仔,http://market.dcview.com/post/188059
True,D3S,Nikon,D3s,25000,sell,sold,台北市,2020-08-04,march17,http://market.dcview.com/post/189504
True,D3S,Nikon,nikon d3s,21500,sell,sold,高雄市,2020-08-05,stark0216,http://market.dcview.com/post/189615
True,D3S,Nikon,D3S,19500,sell,sold,台北市,2020-10-08,march17,http://market.dcview.com/post/198488
True,D3S,Nikon,【售】d3S水貨,21000,sell,sold,新北市,2020-10-13,貓貓犬,http://market.dcview.com/post/199121
True,D3S,Nikon,Nikon D3s,22000,sell,sold,台南市,2020-11-11,angusbox77,http://market.dcview.com/post/203506
True,D3S,Nikon,[台北市] nikon D3s,16000,sell,sold,台北市,2020-11-13,伯努力,http://market.dcview.com/post/203838
True,D3S,Nikon,NIKON D3s 機身,22000,sell,sold,新北市,2020-12-27,otoo,http://market.dcview.com/post/210205
True,D3S,Nikon,NIKON D3s 機身,20000,sell,sold,新北市,2020-12-28,otoo,http://market.dcview.com/post/210331
True,D3S,Nikon,NIKON D3s,28000,sell,sold,台中市,2021-01-22,kkk1023,http://market.dcview.com/post/213697
True,D3S,Nikon,nikon D3S 公司貨,17000,sell,sold,桃園市,2021-02-08,山姆文,http://market.dcview.com/post/216320
True,D3S,Nikon,NIKON D3S,20000,sell,sold,新竹市,2021-02-23,lunasae,http://market.dcview.com/post/218613
True,D3S,Nikon,售D3s 外觀還可以,25000,sell,,台中市,2021-04-08,比賽開始,http://market.dcview.com/post/226139
True,D3S,Nikon,Nikon D3s 快門18XXX 盒裝,29000,sell,sold,高雄市,2021-06-06,DAGANOW,http://market.dcview.com/post/233303
True,D3S,Nikon,Nikon D3s 快門19XXX 盒裝,29000,sell,sold,高雄市,2021-06-06,DAGANOW,http://market.dcview.com/post/233336
True,D3S,Nikon,Nikon D3s 快門數:19XXX,26000,sell,sold,高雄市,2021-06-08,DAGANOW,http://market.dcview.com/post/233503
True,D3S,Nikon,Nikon D3s 快門數:19XXX,26000,sell,,高雄市,2021-06-08,DAGANOW,http://market.dcview.com/post/233504
True,D3S,Nikon,nikon D3s 盒單全 三顆電池,23500,sell,,台北市,2021-07-07,felan20,http://market.dcview.com/post/236566
True,D3S,Nikon,NIKON D3s 機身(水),20000,sell,,苗栗縣,2021-08-03,劍小雙,http://market.dcview.com/post/239837
True,D3S,Nikon,Nikon D3s 誠收一台外觀極新 低快門的收藏品,99999,buy,,嘉義市,2021-09-06,Lucky5472,http://market.dcview.com/post/244925
True,D3S,Nikon,Nikon D3s日製旗艦機,32000,sell,sold,嘉義市,2021-09-18,Lucky5472,http://market.dcview.com/post/246453
True,D3S,Nikon,【售】NIKON D3S (送 N 50mm F1.8G & N 24mm F2.8D),25000,sell,sold,新北市,2021-09-27,深藍雪,http://market.dcview.com/post/247588
True,D3S,Nikon,D3S機身,28000,buy,,台南市,2022-01-08,50男,http://market.dcview.com/post/262486
True,D3S,Nikon,Nikon D3s,17000,sell,,高雄市,2022-01-12,horse3702,http://market.dcview.com/post/263111
True,D3S,Nikon,Nikon D3S國祥公司貨低快門,33000,sell,,嘉義市,2022-01-23,Lucky5472,http://market.dcview.com/post/264946
True,D3S,Nikon,Nikon D3S國祥公司貨 低快門6196,33000,sell,,嘉義市,2022-01-24,Lucky5472,http://market.dcview.com/post/265169
True,D3S,Nikon,Nikon d3s,99999,buy,,台北市,2022-03-29,smilephoto321,http://market.dcview.com/post/274550
True,D3S,Nikon,Nikon D3s 國祥公司貨 低快門數,32000,sell,,嘉義市,2022-04-04,Lucky5472,http://market.dcview.com/post/275404
True,D3S,Nikon,Nikon D3s 公司貨 低快門 未破萬,31000,sell,,嘉義市,2022-04-06,Lucky5472,http://market.dcview.com/post/275787
True,D3S,Nikon,NIKON D3S單眼相機,25000,sell,,台北市,2022-07-17,yuan0928,http://market.dcview.com/post/291782
True,D3S,Nikon,NIKON D3S單眼相機買相機送閃燈,25000,sell,sold,台北市,2022-08-04,yuan0928,http://market.dcview.com/post/294532
True,D3S,Nikon,【售】NIKON D3S機皇 (送閃燈),16000,sell,sold,新北市,2022-11-08,深藍雪,http://market.dcview.com/post/308764
True,D3S,Nikon,【售】NIKON D3S 經典機皇,17000,sell,sold,新北市,2023-03-18,深藍雪,http://market.dcview.com/post/332077
True,D3S,Nikon,Nikon D3S,17000,sell,sold,台北市,2023-03-29,1975高,http://market.dcview.com/post/334418
True,D3S,Nikon,【售】NIKON D3S,23000,sell,sold,新北市,2023-04-15,深藍雪,http://market.dcview.com/post/337660
True,D3S,Nikon,Nikon D3s 機身 快門數約 4 萬 有單無盒 品相極佳,33000,sell,,台北市,2023-04-18,phaler,http://market.dcview.com/post/338224
True,D3S,Nikon,盒單全 D3S 旗艦 85成新,17000,sell,,新北市,2023-07-02,felan20,http://market.dcview.com/post/352168
True,D3S,Nikon,【售】NIKON D3S,17000,sell,sold,新北市,2023-07-26,深藍雪,http://market.dcview.com/post/356654
True,D3S,Nikon,Nikon D3s,16000,sell,,高雄市,2023-08-13,longdogs,http://market.dcview.com/post/360117
True,D3S,Nikon,Nikon D3s 公司貨,17000,sell,sold,台中市,2023-09-22,燒餅油,http://market.dcview.com/post/367987
True,D3X,Nikon,(台北) NIKON D3X,52000,sell,sold,台北市,2018-08-31,kkkdcview,http://market.dcview.com/post/83769
True,D3X,Nikon,(台北) NIKON D3X,52000,sell,sold,台北市,2018-10-13,kkkdcview,http://market.dcview.com/post/89462
True,D3X,Nikon,(台北) NIKON D3X,52000,sell,sold,台北市,2018-10-20,kkkdcview,http://market.dcview.com/post/90348
True,D3X,Nikon,(台北) NIKON D3X,50000,sell,,台北市,2018-11-02,kkkdcview,http://market.dcview.com/post/91993
True,D3X,Nikon,售nikon D3X 國祥公司貨 快門數1萬左右,60000,sell,sold,台北市,2018-11-02,linhof888,http://market.dcview.com/post/92070
True,D3X,Nikon,售nikon D3X 國祥公司貨 快門數1萬左右,60000,sell,sold,台北市,2018-11-05,linhof888,http://market.dcview.com/post/92466
True,D3X,Nikon,D3X,53000,sell,sold,台南市,2018-12-01,black黑,http://market.dcview.com/post/96043
True,D3X,Nikon,台南 D3X,53000,sell,sold,台南市,2018-12-09,black黑,http://market.dcview.com/post/97109
True,D3X,Nikon,nikon d3x,50000,sell,sold,台南市,2018-12-25,black黑,http://market.dcview.com/post/99371
True,D3X,Nikon,Nikon D3X 原廠相機背帶,1000,sell,sold,台北市,2019-02-27,linhof888,http://market.dcview.com/post/108622
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,1000,sell,sold,台北市,2019-03-10,linhof888,http://market.dcview.com/post/110132
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,1000,sell,sold,台北市,2019-03-11,linhof888,http://market.dcview.com/post/110381
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,1000,sell,sold,台北市,2019-03-15,linhof888,http://market.dcview.com/post/111005
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,1000,sell,sold,台北市,2019-03-18,linhof888,http://market.dcview.com/post/111403
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,900,sell,sold,台北市,2019-03-24,linhof888,http://market.dcview.com/post/112503
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,900,sell,sold,台北市,2019-03-27,linhof888,http://market.dcview.com/post/112903
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,900,sell,sold,台北市,2019-04-01,linhof888,http://market.dcview.com/post/113832
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,900,sell,sold,台北市,2019-04-06,linhof888,http://market.dcview.com/post/114525
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,900,sell,sold,台北市,2019-04-09,linhof888,http://market.dcview.com/post/114896
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,900,sell,sold,台北市,2019-04-11,linhof888,http://market.dcview.com/post/115271
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,900,sell,sold,台北市,2019-04-15,linhof888,http://market.dcview.com/post/116121
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,900,sell,sold,台北市,2019-04-25,linhof888,http://market.dcview.com/post/117568
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,900,sell,sold,台北市,2019-04-30,linhof888,http://market.dcview.com/post/118323
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,900,sell,sold,台北市,2019-05-10,linhof888,http://market.dcview.com/post/120022
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,900,sell,sold,台北市,2019-05-28,linhof888,http://market.dcview.com/post/122683
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-07-06,linhof888,http://market.dcview.com/post/128222
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-07-06,linhof888,http://market.dcview.com/post/128223
True,D3X,Nikon,全新 Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-07-29,linhof888,http://market.dcview.com/post/131483
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-07-31,linhof888,http://market.dcview.com/post/131870
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-08-08,linhof888,http://market.dcview.com/post/132927
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-08-19,linhof888,http://market.dcview.com/post/134739
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,新北市,2019-08-20,linhof888,http://market.dcview.com/post/134961
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-08-23,linhof888,http://market.dcview.com/post/135392
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-08-28,linhof888,http://market.dcview.com/post/136254
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-08-30,linhof888,http://market.dcview.com/post/136493
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-09-02,linhof888,http://market.dcview.com/post/137023
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-09-12,linhof888,http://market.dcview.com/post/138646
True,D3X,Nikon,Nikon D3X 原廠相機背帶,700,sell,sold,台北市,2019-09-15,linhof888,http://market.dcview.com/post/139058
